ftype	name	org_hydrocode	issuer_hydrocode	admincode	registgration_id	startdate	enddate	status	description
vdeq_vwuds	VERONA PLANT(VERONA PLANT)	vwuds_rp_981	vdeq_vwuds	vwuds_0821	0821	1982-01-01		inactive	
vdeq_vwuds	VERONA PLANT(VERONA PLANT)	vwuds_rp_34	vdeq_vwuds	vwuds_0822	0822	1982-01-01		inactive	
vdeq_vwuds	BUGGS ISLAND QUARRY(BUGGS ISLAND QUARRY)	vwuds_rp_1580	vdeq_vwuds	vwuds_1990	1990	1994-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_362	vdeq_vwuds	vwuds_5046	5046	1991-01-01		inactive	
vdeq_vwuds	FCWA SERVICE AREA	vwuds_rp_495	vdeq_vwuds	vwuds_0281	0281	1982-01-01		inactive	
vdeq_vwuds	Sitlington LLC(Sitlington LLC)	vwuds_rp_1848	vdeq_vwuds	vwuds_10113	10113	2010-01-01		active	
vdeq_vwuds	ALGONQUIN HILLS SERVICE AREA(ALGONQUIN HILLS)	vwuds_rp_1152	vdeq_vwuds	vwuds_0295	0295	1982-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1700	vdeq_vwuds	vwuds_5560	5560	2004-01-01		active	
vdeq_vwuds	PR GEORGE COURTHOUSE COMPLEX(PRINCE GEORGE COURTHOUSE)	vwuds_rp_229	vdeq_vwuds	vwuds_1750	1750	1985-01-01		inactive	
vdeq_vwuds	WILLIAM BAIN FARMS	vwuds_rp_434	vdeq_vwuds	vwuds_5415	5415	1990-01-01		active	
vdeq_vwuds	OAKRIDGE(NEW BALTIMORE REGIONAL WATER)	vwuds_rp_503	vdeq_vwuds	vwuds_2009	2009	1989-01-01		inactive	
vdeq_vwuds	DILLWYN MULLITE PLANT(DILLWYN MULLITE PLANT)	vwuds_rp_894	vdeq_vwuds	vwuds_2156	2156	1999-01-01		active	
vdeq_vwuds	CANA SERVICE AREA(CANA)	vwuds_rp_219	vdeq_vwuds	vwuds_2191	2191	2001-01-01		active	
vdeq_vwuds	WILLIAM BAIN FARMS	vwuds_rp_434	vdeq_vwuds	vwuds_5368	5368	1990-01-01		active	
vdeq_vwuds	HOKIE FARMS	vwuds_rp_319	vdeq_vwuds	vwuds_5729	5729	1990-01-01		active	
vdeq_vwuds	RICHMOND PLANT(RICHMOND PLANT)	vwuds_rp_1425	vdeq_vwuds	vwuds_1341	1341	1982-01-01		inactive	
vdeq_vwuds	LOVE SHOP MOBILE HOME PARK(LOVE SHOP MOBILE HOME PARK)	vwuds_rp_937	vdeq_vwuds	vwuds_1313	1313	1982-01-01		inactive	
vdeq_vwuds	FLOYD SERVICE AREA(FLOYD)	vwuds_rp_519	vdeq_vwuds	vwuds_0799	0799	1982-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_191	vdeq_vwuds	vwuds_5529	5529	1990-01-01		inactive	
vdeq_vwuds	ROCK SPRINGS(NEW BALTIMORE REGIONAL WATER)	vwuds_rp_503	vdeq_vwuds	vwuds_2010	2010	1989-01-01		inactive	
vdeq_vwuds	PINE MOUNTAIN SERVICE AREA(SOUTH SERVICE AREA)	vwuds_rp_1629	vdeq_vwuds	vwuds_1914	1914	1987-01-01		inactive	
vdeq_vwuds	CROZET PLANT(CROZET PLANT)	vwuds_rp_7	vdeq_vwuds	vwuds_0257	0257	1982-01-01		inactive	
vdeq_vwuds	WEST OF STAUNTON(WEST OF STAUNTON)	vwuds_rp_73	vdeq_vwuds	vwuds_1983	1983	1988-01-01		inactive	
vdeq_vwuds	24784 James Monroe Hwy, Aldie VA 20105(AREA LANDSCAPING INC)	vwuds_rp_198	vdeq_vwuds	vwuds_5812	5812	1990-01-01		active	
vdeq_vwuds	HOBGOOD NURSERY	vwuds_rp_1201	vdeq_vwuds	vwuds_5536	5536	1990-01-01		inactive	
vdeq_vwuds	MACHIPONGO FARM	vwuds_rp_892	vdeq_vwuds	vwuds_5838	5838	1990-01-01		active	
vdeq_vwuds	HANOVER COUNTRY CLUB(HANOVER COUNTRY CLUB)	vwuds_rp_1858	vdeq_vwuds	vwuds_10147	10147	2010-01-01		active	
vdeq_vwuds	WYTHEVILLE WTP(WYTHEVILLE)	vwuds_rp_1721	vdeq_vwuds	vwuds_0570	0570	1982-01-01		active	
vdeq_vwuds	GRAY LUMBER COMPANY(GRAY LUMBER COMPANY)	vwuds_rp_634	vdeq_vwuds	vwuds_1858	1858	1985-01-01		inactive	
vdeq_vwuds	ARLINGTON PLT(ARLINGTON PLANT)	vwuds_rp_207	vdeq_vwuds	vwuds_2105	2105	1993-01-01		inactive	
vdeq_vwuds	LAMBERTS POINT COAL PIERS(LAMBERTS POINT COAL PIERS)	vwuds_rp_1069	vdeq_vwuds	vwuds_0695	0695	1982-01-01		inactive	
vdeq_vwuds	STUART SERVICE AREA(STUART)	vwuds_rp_1377	vdeq_vwuds	vwuds_0797	0797	1982-01-01		active	
vdeq_vwuds	TUSCARORA COUNTRY CLUB(TUSCARORA COUNTRY CLUB)	vwuds_rp_905	vdeq_vwuds	vwuds_1717	1717	1985-01-01		active	
vdeq_vwuds	YMCA FAMILY CAMPGROUNDS	vwuds_rp_1723	vdeq_vwuds	vwuds_2171	2171	2000-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_454	vdeq_vwuds	vwuds_5765	5765	1990-01-01		inactive	
vdeq_vwuds	FIELDALE SERVICE AREA(FIELDALE)	vwuds_rp_1735	vdeq_vwuds	vwuds_1127	1127	1982-01-01		inactive	HCPSA TOOK OVER 9/29/03 \nFIELDALE SANITARY DISTRICT
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_947	vdeq_vwuds	vwuds_5750	5750	1990-01-01		inactive	
vdeq_vwuds	KENWOOD FARM	vwuds_rp_4	vdeq_vwuds	vwuds_5163	5163			inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_757	vdeq_vwuds	vwuds_5611	5611	2004-01-01		active	
vdeq_vwuds	F L DICKINSON FARM(F L DICKINSON FARM)	vwuds_rp_1779	vdeq_vwuds	vwuds_5706	5706	1990-01-01		active	
vdeq_vwuds	CHEASPEAKE WTP(CHESAPEAKE)	vwuds_rp_257	vdeq_vwuds	vwuds_0426	0426	1982-01-01		active	
vdeq_vwuds	MONTAGUE FARMS INC(MONTAGUE FARMS INC)	vwuds_rp_174	vdeq_vwuds	vwuds_5131	5131	1990-01-01		active	
vdeq_vwuds	NEW CASTLE FARM	vwuds_rp_696	vdeq_vwuds	vwuds_5152	5152			inactive	
vdeq_vwuds	CARPERS VALLEY GOLF COURSE(CARPERS VALLEY GOLF COURSE)	vwuds_rp_217	vdeq_vwuds	vwuds_1772	1772	1985-01-01		inactive	
vdeq_vwuds	CHARLES CITY PEAKING FACILTY(CHARLES CITY PEAKING FACILTY)	vwuds_rp_734	vdeq_vwuds	vwuds_2216	2216	2003-01-01		active	
vdeq_vwuds	HOLLYWOOD HYDROPOWER PLANT(HOLLYWOOD HYDROPOWER PLANT)	vwuds_rp_1204	vdeq_vwuds	vwuds_1683	1683	1985-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1176	vdeq_vwuds	vwuds_5760	5760	1990-01-01		inactive	
vdeq_vwuds	KINGSPOINT MASTER METER(KINGSPOINT MASTER METER)	vwuds_rp_760	vdeq_vwuds	vwuds_2015	2015	1990-01-01		inactive	
vdeq_vwuds	MARROWBONE WTP(RT 220 SOUTH SERVICE AREA)	vwuds_rp_686	vdeq_vwuds	vwuds_0751	0751	1982-01-01		inactive	
vdeq_vwuds	MARSHALL/JOHNSON FARM	vwuds_rp_892	vdeq_vwuds	vwuds_5839	5839	1990-01-01		inactive	
vdeq_vwuds	CIRCLE M	vwuds_rp_181	vdeq_vwuds	vwuds_5533	5533	2004-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_555	vdeq_vwuds	vwuds_5618	5618	1990-01-01		inactive	
vdeq_vwuds	FRONT ROYAL PLANT(FRONT ROYAL PLANT)	vwuds_rp_75	vdeq_vwuds	vwuds_0106	0106	1982-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_604	vdeq_vwuds	vwuds_5730	5730	1990-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1165	vdeq_vwuds	vwuds_5540	5540	2003-01-01		active	
vdeq_vwuds	MACK'S BLUEBERRY FARM	vwuds_rp_297	vdeq_vwuds	vwuds_5719	5719	1990-01-01		inactive	
vdeq_vwuds	PUNGO BLUEBERRIES	vwuds_rp_830	vdeq_vwuds	vwuds_5337	5337			inactive	
vdeq_vwuds	CARYSBROOK PLANT(CARYSBROOK PLANT)	vwuds_rp_64	vdeq_vwuds	vwuds_0258	0258	1982-01-01		inactive	
vdeq_vwuds	CARVER LANE SERVICE AREA(UPPER SMITH)	vwuds_rp_686	vdeq_vwuds	vwuds_0743	0743	1982-01-01		inactive	
vdeq_vwuds	HENRY COUNTY WATER SOURCES(MARTINSVILLE)	vwuds_rp_967	vdeq_vwuds	vwuds_1956	1956	1987-01-01		inactive	
vdeq_vwuds	HOGES CHAPEL(HOGES CHAPEL SERVICE AREA)	vwuds_rp_1838	vdeq_vwuds	vwuds_1987	1987	1988-01-01		inactive	
vdeq_vwuds	GENERAL SHALE BRICK PLT 37(SOMERSET PLANT)	vwuds_rp_572	vdeq_vwuds	vwuds_1401	1401	1982-01-01		inactive	NO LONGER MAKING BRICKS \nGENERAL SHALE PRODUCTS LLC
vdeq_vwuds	DULLES INTERNATIONAL AIRPORT(DULLES INTERNATIONAL AIRPORT)	vwuds_rp_993	vdeq_vwuds	vwuds_0476	0476	1982-01-01		active	
vdeq_vwuds	GREAT BRIDGE PLANT(GREAT BRIDGE PLANT)	vwuds_rp_95	vdeq_vwuds	vwuds_1215	1215	1982-01-01		active	
vdeq_vwuds	CHESAPEAKE BULK PURCHASE-PORTS(PORTSMOUTH SUPPLIED)	vwuds_rp_256	vdeq_vwuds	vwuds_2031	2031	1988-01-01		inactive	
vdeq_vwuds	ROBERTS FARM	vwuds_rp_416	vdeq_vwuds	vwuds_5286	5286			inactive	
vdeq_vwuds	BREEZE ACRES	vwuds_rp_145	vdeq_vwuds	vwuds_5521	5521	1990-01-01		inactive	
vdeq_vwuds	FAIRFAX (CITY) SERVICE AREA(FAIRFAX, CITY)	vwuds_rp_490	vdeq_vwuds	vwuds_0277	0277	1982-01-01		inactive	
vdeq_vwuds	CCSA SERVICE AREA(BOYCE AND MILLWOOD)	vwuds_rp_1730	vdeq_vwuds	vwuds_0121	0121	1982-01-01		active	
vdeq_vwuds	NI RIVER SERVICE AREA(NI RIVER)	vwuds_rp_1355	vdeq_vwuds	vwuds_0481	0481	1982-01-01		active	
vdeq_vwuds	EAGLE TREE(EAGLE TREE)	vwuds_rp_439	vdeq_vwuds	vwuds_5019	5019	1990-01-01		active	"email bounceback on 2010 reporting so followed up with hardcopy.  12282010mam
754 LEEDSTOWN ROAD - address on internet is 1647 Kings Hwy \nCORBET FARM INC"
vdeq_vwuds	Mercer View-White Post Dairy(White Post Dairy)	vwuds_rp_1648	vdeq_vwuds	vwuds_2198	2198	2000-01-01		active	"Farm sold in 2006-SGJ
Farm name and primary contact updated in January 2016- SGJ \nEdward B. Lee III Farm"
vdeq_vwuds	COUNTRYSIDE GOLF COURSE(COUNTRYSIDE GOLF COURSE)	vwuds_rp_891	vdeq_vwuds	vwuds_1720	1720	1985-01-01		inactive	
vdeq_vwuds	HOLLY RIDGE #2 SERVICE AREA(HOLLY RIDGE #2)	vwuds_rp_663	vdeq_vwuds	vwuds_0363	0363	1982-01-01		inactive	
vdeq_vwuds	FLUVANNA CORRECTIONAL UNIT(UNIT 12 - TROY)	vwuds_rp_1552	vdeq_vwuds	vwuds_0145	0145	1982-01-01		active	
vdeq_vwuds	BOLLING HILLS FARM	vwuds_rp_419	vdeq_vwuds	vwuds_5040	5040			inactive	
vdeq_vwuds	EXPERIMENT STATION	vwuds_rp_1545	vdeq_vwuds	vwuds_5334	5334			inactive	
vdeq_vwuds	DIAMOND GROVE FARM INC	vwuds_rp_422	vdeq_vwuds	vwuds_5090	5090	1990-01-01		inactive	
vdeq_vwuds	SOUTHERN HILLS	vwuds_rp_1629	vdeq_vwuds	vwuds_1915	1915	1985-01-01		inactive	
vdeq_vwuds	BAY SPRINGS FARM	vwuds_rp_817	vdeq_vwuds	vwuds_5335	5335			inactive	
vdeq_vwuds	TAYLOR\SHIELD\SPURLEY FARM		vdeq_vwuds	vwuds_5301	5301			inactive	
vdeq_vwuds	PLANTATION GARDEN CENTER	vwuds_rp_1266	vdeq_vwuds	vwuds_5104	5104			inactive	
vdeq_vwuds	ALTAVISTA SERVICE AREA(ALTAVISTA)	vwuds_rp_27	vdeq_vwuds	vwuds_0636	0636	1982-01-01		active	
vdeq_vwuds	Queenfield Golf Club(Queenfield Golf Club)	vwuds_rp_1866	vdeq_vwuds	vwuds_10156	10156	2011-01-01		active	
vdeq_vwuds	JAMES WHARF FARMS	vwuds_rp_588	vdeq_vwuds	vwuds_5245	5245	2001-01-01		inactive	
vdeq_vwuds	A L MATHEWS(A L MATHEWS)	vwuds_rp_90	vdeq_vwuds	vwuds_5180	5180	2003-01-01		active	
vdeq_vwuds	COLLEGE HILL WTP(LYNCHBURG)	vwuds_rp_948	vdeq_vwuds	vwuds_0768	0768	1982-01-01		active	
vdeq_vwuds	WHITES NURSERY(WHITES NURSERY)	vwuds_rp_1073	vdeq_vwuds	vwuds_5226	5226	2004-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_794	vdeq_vwuds	vwuds_5495	5495	1990-01-01		active	
vdeq_vwuds	NOCK FARM	vwuds_rp_1195	vdeq_vwuds	vwuds_5859	5859	2002-01-01		active	
vdeq_vwuds	PEACH ORCHARD FARM(PEACH ORCHARD FARM)	vwuds_rp_90	vdeq_vwuds	vwuds_5177	5177	2004-01-01		active	
vdeq_vwuds	NURSERY GROWERS	vwuds_rp_610	vdeq_vwuds	vwuds_5254	5254	1990-01-01		active	
vdeq_vwuds	LANCASTER FARMS INC	vwuds_rp_243	vdeq_vwuds	vwuds_5323	5323	1990-01-01		active	
vdeq_vwuds	WILLIAM BAIN FARMS	vwuds_rp_434	vdeq_vwuds	vwuds_5664	5664	1990-01-01		inactive	
vdeq_vwuds	TWIN PINES	vwuds_rp_575	vdeq_vwuds	vwuds_5358	5358			inactive	
vdeq_vwuds	EDGEWOOD FARM & NURSERY	vwuds_rp_1071	vdeq_vwuds	vwuds_5790	5790	1990-01-01		inactive	
vdeq_vwuds	DERRINGS MILL FARM	vwuds_rp_110	vdeq_vwuds	vwuds_5834	5834	2006-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1680	vdeq_vwuds	vwuds_5408	5408			inactive	
vdeq_vwuds	PETERSBURG SERVICE AREA(PETERSBURG)	vwuds_rp_1122	vdeq_vwuds	vwuds_0345	0345	1982-01-01		inactive	
vdeq_vwuds	LAWRENCEVILLE QUARRY(LAWRENCEVILLE QUARRY)	vwuds_rp_1580	vdeq_vwuds	vwuds_1396	1396	1982-01-01		active	
vdeq_vwuds	Brink Concentrator Site System(Brink Concentrator Site System)	vwuds_rp_732	vdeq_vwuds	vwuds_10042	10042	2009-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_787	vdeq_vwuds	vwuds_5709	5709	1990-01-01		inactive	
vdeq_vwuds	BRUMFIELDS FARM	vwuds_rp_465	vdeq_vwuds	vwuds_5747	5747	1990-01-01		inactive	
vdeq_vwuds	HAWKINS BROTHERS FARM	vwuds_rp_674	vdeq_vwuds	vwuds_5723	5723	1990-01-01		inactive	
vdeq_vwuds	POUND SERVICE AREA(POUND)	vwuds_rp_1145	vdeq_vwuds	vwuds_0730	0730	1982-01-01		active	
vdeq_vwuds	TORMENTOR CREEK(TORMENTOR CREEK)	vwuds_rp_745	vdeq_vwuds	vwuds_2120	2120	1993-01-01		active	
vdeq_vwuds	FARMVILLE SERVICE AREA(FARMVILLE)	vwuds_rp_502	vdeq_vwuds	vwuds_0391	0391	1982-01-01		active	
vdeq_vwuds	Grain Crop(Center Pivot Irrigation)	vwuds_rp_1893	vdeq_vwuds	vwuds_10190	10190	2012-01-01		active	
vdeq_vwuds	HOLTS NECK FARM	vwuds_rp_837	vdeq_vwuds	vwuds_5861	5861	2002-01-01		inactive	
vdeq_vwuds	WK FARMS	vwuds_rp_1624	vdeq_vwuds	vwuds_5534	5534	2003-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_752	vdeq_vwuds	vwuds_5435	5435			inactive	
vdeq_vwuds	NEWCASTLE FARM	vwuds_rp_695	vdeq_vwuds	vwuds_5802	5802	1990-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_466	vdeq_vwuds	vwuds_5544	5544			inactive	
vdeq_vwuds	HISTORYLAND NURSURIES INC	vwuds_rp_726	vdeq_vwuds	vwuds_5736	5736	1990-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1432	vdeq_vwuds	vwuds_5753	5753	1990-01-01		inactive	
vdeq_vwuds	WEAVERS BERRIES	vwuds_rp_960	vdeq_vwuds	vwuds_5702	5702	1990-01-01		inactive	
vdeq_vwuds	PAUL YODER FARM	vwuds_rp_1045	vdeq_vwuds	vwuds_5703	5703	1990-01-01		inactive	
vdeq_vwuds	OCTAGON BERRY FARM	vwuds_rp_961	vdeq_vwuds	vwuds_5710	5710	1990-01-01		inactive	
vdeq_vwuds	WATSON BROTHERS	vwuds_rp_186	vdeq_vwuds	vwuds_5465	5465			inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1196	vdeq_vwuds	vwuds_5602	5602	2003-01-01		active	
vdeq_vwuds	EDLO FARMS	vwuds_rp_240	vdeq_vwuds	vwuds_5466	5466			inactive	
vdeq_vwuds	DOWDY FARM	vwuds_rp_1664	vdeq_vwuds	vwuds_5445	5445			inactive	
vdeq_vwuds	OLD POAGE FARM	vwuds_rp_1676	vdeq_vwuds	vwuds_5447	5447	1990-01-01		inactive	
vdeq_vwuds	BELMONT FARM	vwuds_rp_246	vdeq_vwuds	vwuds_5037	5037			inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1133	vdeq_vwuds	vwuds_5500	5500	1992-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_72	vdeq_vwuds	vwuds_5575	5575			inactive	
vdeq_vwuds	WILLIAM BAIN FARMS	vwuds_rp_434	vdeq_vwuds	vwuds_5420	5420	1990-01-01		inactive	
vdeq_vwuds	DALECARLIA WTP(WASHINGTON AQUEDUCT DIVISION)	vwuds_rp_1466	vdeq_vwuds	vwuds_0473	0473	1982-01-01		active	
vdeq_vwuds	CREWE WTP(CREWE)	vwuds_rp_337	vdeq_vwuds	vwuds_0402	0402	1982-01-01		active	
vdeq_vwuds	LUKE PREPARATION PLANT(LUKE PREP PLANT)	vwuds_rp_288	vdeq_vwuds	vwuds_0870	0870	1982-01-01		active	
vdeq_vwuds	WILLIAM BAIN FARMS	vwuds_rp_434	vdeq_vwuds	vwuds_5422	5422	1990-01-01		inactive	
vdeq_vwuds	RAMB FARM	vwuds_rp_824	vdeq_vwuds	vwuds_5383	5383	1990-01-01		inactive	
vdeq_vwuds	BATTLEFIELD GREEN SERVICE AREA(BATTLEFIELD GREEN)	vwuds_rp_664	vdeq_vwuds	vwuds_1663	1663	1985-01-01		inactive	
vdeq_vwuds	Cypress Banks(Cypress Banks)	vwuds_rp_1791	vdeq_vwuds	vwuds_10061	10061	2009-01-01		active	
vdeq_vwuds	GATEWOOD FARMS	vwuds_rp_831	vdeq_vwuds	vwuds_5371	5371	2004-01-01		inactive	
vdeq_vwuds	CURLES NECK FARM	vwuds_rp_1199	vdeq_vwuds	vwuds_5171	5171	2004-01-01		inactive	
vdeq_vwuds	FRIEDENSHEIM	vwuds_rp_1017	vdeq_vwuds	vwuds_5153	5153	1990-01-01		inactive	
vdeq_vwuds	PLAINVIEW	vwuds_rp_946	vdeq_vwuds	vwuds_5138	5138	2004-01-01		inactive	
vdeq_vwuds	GLEN WILTON SERVICE AREA(GLEN WILTON)	vwuds_rp_155	vdeq_vwuds	vwuds_0978	0978	1982-01-01		active	
vdeq_vwuds	GRAVES PLANT FARM	vwuds_rp_1652	vdeq_vwuds	vwuds_5148	5148	1990-01-01		inactive	
vdeq_vwuds	DUTCHLAND FARM INC	vwuds_rp_436	vdeq_vwuds	vwuds_5005	5005	1990-01-01		inactive	
vdeq_vwuds	WINCHESTER PLANT(WINCHESTER PLANT)	vwuds_rp_505	vdeq_vwuds	vwuds_0146	0146	1982-01-01		active	
vdeq_vwuds	BATTLE GLEN FARM	vwuds_rp_963	vdeq_vwuds	vwuds_5696	5696	1990-01-01		active	
vdeq_vwuds	SCOTT FARM(SCOTT FARM)	vwuds_rp_1298	vdeq_vwuds	vwuds_5330	5330	2008-01-01		active	
vdeq_vwuds	PUDDLEDOCK PLANT(PUDDLEDOCK PLANT)	vwuds_rp_1580	vdeq_vwuds	vwuds_1347	1347	1982-01-01		active	
vdeq_vwuds	CLYDE'S DALE MOBILE HOME PARK(CLYDE'S DALE MOBILE HOME PARK)	vwuds_rp_163	vdeq_vwuds	vwuds_1278	1278	1982-01-01		active	
vdeq_vwuds	MUDDY CREEK DAIRY	vwuds_rp_1200	vdeq_vwuds	vwuds_5065	5065	1994-01-01		inactive	
vdeq_vwuds	GOLDEN VALLEY DAIRY INC	vwuds_rp_611	vdeq_vwuds	vwuds_5052	5052	1991-01-01		inactive	
vdeq_vwuds	BEERY FARMS INC	vwuds_rp_44	vdeq_vwuds	vwuds_5796	5796	1990-01-01		inactive	
vdeq_vwuds	WILDWOOD ESTATES(WILDWOOD ESTATES)	vwuds_rp_686	vdeq_vwuds	vwuds_2199	2199	2001-01-01		inactive	
vdeq_vwuds	PLEASANT GROVE SERVICE AREA(PLEASANT GROVE)	vwuds_rp_686	vdeq_vwuds	vwuds_2107	2107	1994-01-01		active	
vdeq_vwuds	GORDON BROTHERS ENTERPRISES	vwuds_rp_1582	vdeq_vwuds	vwuds_5537	5537	1990-01-01		active	
vdeq_vwuds	BROOKVIEW FARM	vwuds_rp_17	vdeq_vwuds	vwuds_5147	5147	1990-01-01		inactive	
vdeq_vwuds	BLACKWATER BEND DAIRY INC	vwuds_rp_483	vdeq_vwuds	vwuds_5473	5473	2004-01-01		inactive	
vdeq_vwuds	MILLBORO SERVICE AREA(MILLBORO SERVICE AREA)	vwuds_rp_88	vdeq_vwuds	vwuds_10025	10025	2008-01-01		active	
vdeq_vwuds	SEVEN SPRINGS FARMS INC	vwuds_rp_994	vdeq_vwuds	vwuds_5675	5675	1990-01-01		active	
vdeq_vwuds	DOGWOOD KNOLL SERVICE AREA(DOGWOOD KNOLL)	vwuds_rp_664	vdeq_vwuds	vwuds_1311	1311	1982-01-01		inactive	
vdeq_vwuds	GREENFIELD INDUSTRIAL PARK(GREENFIELD INDUSTRIAL PARK)	vwuds_rp_155	vdeq_vwuds	vwuds_0977	0977	2001-01-01		active	
vdeq_vwuds	WAVERLY SERVICE AREA(WAVERLY)	vwuds_rp_1382	vdeq_vwuds	vwuds_0395	0395	1982-01-01		active	3 WELLS \nWAVERLY, TOWN OF
vdeq_vwuds	BONNIE THOMPSON FARM	vwuds_rp_1232	vdeq_vwuds	vwuds_5381	5381	2004-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1599	vdeq_vwuds	vwuds_5797	5797	1990-01-01		inactive	
vdeq_vwuds	ROCKHOUSE PREPARATION PLANT(ROCKHOUSE PREP PLANT)	vwuds_rp_1452	vdeq_vwuds	vwuds_0863	0863	1982-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1593	vdeq_vwuds	vwuds_5690	5690	1990-01-01		inactive	
vdeq_vwuds	HERITAGE POINT WATER SYSTEM(HERITAGE POINT WATER SYSTEM)	vwuds_rp_690	vdeq_vwuds	vwuds_2028	2028	1989-01-01		inactive	
vdeq_vwuds	Wells Farm(Wells Farm)	vwuds_rp_1868	vdeq_vwuds	vwuds_10158	10158	2011-01-01		inactive	
vdeq_vwuds	DANVILLE SERVICE AREA(DANVILLE-MUNICIPAL)	vwuds_rp_322	vdeq_vwuds	vwuds_0654	0654	1982-01-01		active	
vdeq_vwuds	WESTMORELAND BERRY FARM	vwuds_rp_242	vdeq_vwuds	vwuds_5017	5017	2004-01-01		inactive	
vdeq_vwuds	#5331(ACCAWMACKE ORNAMENTALS)	vwuds_rp_1177	vdeq_vwuds	vwuds_5331	5331	2000-01-01		active	
vdeq_vwuds	SUFFOLK AND ISLE OF WIGHT(SUFFOLK AND ISLE OF WIGHT)	vwuds_rp_1626	vdeq_vwuds	vwuds_10189	10189	1989-01-01		inactive	"COMBINED SUFFOLK AND ISLE OF WIGHT UNDER ONE GW PERMIT/OWNER

all active IoW and Suffolk MPs were also active elsewhere so subyrd 10189 MPs and facility 9.15.15 \nISLE OF WIGHT COUNTY PSA & PU"
vdeq_vwuds	NOAH TURNER LANDSCAPING INC	vwuds_rp_1064	vdeq_vwuds	vwuds_5727	5727	1990-01-01		active	
vdeq_vwuds	LAKE PRINCE PUMPING STATION(NORFOLK)	vwuds_rp_1065	vdeq_vwuds	vwuds_1109	1109	1982-01-01		active	
vdeq_vwuds	EAGLE HAVEN GOLF COURSE(EAGLE HAVEN GOLF COURSE)	vwuds_rp_1455	vdeq_vwuds	vwuds_1293	1293	1982-01-01		active	
vdeq_vwuds	COLD SPRING CORRECTIONAL UNIT(UNIT 10)		vdeq_vwuds	vwuds_0119	0119	1982-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1668	vdeq_vwuds	vwuds_5315	5315	1990-01-01		inactive	
vdeq_vwuds	HILLCREST SERVICE AREA(HILLCREST)	vwuds_rp_103	vdeq_vwuds	vwuds_1691	1691	1985-01-01		active	
vdeq_vwuds	NICKELSVILLE SERVICE AREA(NICKELSVILLE)	vwuds_rp_1060	vdeq_vwuds	vwuds_0330	0330	1982-01-01		inactive	
vdeq_vwuds	BARNETT'S GREENHOUSE	vwuds_rp_80	vdeq_vwuds	vwuds_5808	5808	1990-01-01		inactive	
vdeq_vwuds	dairy & crop farm(RHODESLAND PLANTATION LLC)	vwuds_rp_435	vdeq_vwuds	vwuds_5883	5883	2005-01-01		active	
vdeq_vwuds	RADFORD AMMUNITIONS WTP 2(RADFORD AMMUNITIONS PLANT)	vwuds_rp_1463	vdeq_vwuds	vwuds_1031	1031	1982-01-01		active	
vdeq_vwuds	ALTRIA HEADQUARTERS(LAWN IRRIGATION WELLS)	vwuds_rp_1880	vdeq_vwuds	vwuds_10185	10185	2012-01-01		active	
vdeq_vwuds	Spring Creek Golf Club(Spring Creek Golf Club)	vwuds_rp_1891	vdeq_vwuds	vwuds_10172	10172	2012-01-01		active	
vdeq_vwuds	Renwood @ Curles Neck(Renwood @ Curles Neck)	vwuds_rp_1362	vdeq_vwuds	vwuds_10167	10167	2012-01-01		active	
vdeq_vwuds	HOLLY GROVE FARM(HOLLY GROVE FARM)	vwuds_rp_855	vdeq_vwuds	vwuds_5215	5215	2003-01-01		active	
vdeq_vwuds	NOTTOWAY RIVER COUNTRY CLUB(NOTTOWAY RIVER COUNTRY CLUB)	vwuds_rp_1082	vdeq_vwuds	vwuds_1831	1831	1985-01-01		active	
vdeq_vwuds	HINTON PLANT(HINTON PLANT)		vdeq_vwuds	vwuds_0811	0811	1982-01-01		inactive	
